ID Factura;Tipo de Factura;Ciudad;Tipo de cliente;Genero;Producto;Precio Unitario;Cantidad;Fecha;hora;Medio de Pago;Empleado;Identificador de pago
181-82-6255;B;Mandalay;Normal;Female;Barrita con proteÃ­nas Enervit Sport sabor coco y chocolate;2.95;6;2/8/2019;10:58;Cash;257023;--
838-02-1821;C;Naypyitaw;Member;Female;Ranas varios colores Deliplus;1;2;2/22/2019;12:10;Credit card;257024;5593-9907-9657-5572
887-42-0517;C;Naypyitaw;Normal;Female;SalmÃ³n ahumado Ubago;2.7;7;1/10/2019;10:31;Credit card;257025;5487-1886-1981-6431
457-12-0244;C;Naypyitaw;Member;Female;Patatas;4.99;6;3/14/2019;13:49;Ewallet;257020;'0000003100079073939935
226-34-0034;B;Mandalay;Normal;Female;Tomate frito Hacendado con aceite de oliva;0.92;4;1/10/2019;11:10;Ewallet;257021;'0000003100034616466441
321-49-7382;B;Mandalay;Member;Male;Chocolate negro Valor puro almendras enteras;2.55;1;2/15/2019;17:38;Credit card;257022;5897-1324-8814-5201
397-25-8725;A;Yangon;Member;Female;Polvo suelto traslÃƒÂºcido Deliplus 01;6;9;1/13/2019;17:54;Credit card;257023;5724-3661-6291-7722
431-66-2305;B;Mandalay;Normal;Female;Yogur griego natural azucarado Hacendado;1.09;9;2/15/2019;20:51;Credit card;257024;5171-6026-6944-7789
825-94-5922;B;Mandalay;Normal;Male;Preparado lÃ¡cteo crecimiento sabor a cereales Junior NestlÃ©;1.5;2;3/2/2019;19:26;Ewallet;257025;'0000003100099425342039
641-62-7288;B;Mandalay;Normal;Male;Bizcochos Hacendado;1.1;6;3/24/2019;13:33;Ewallet;257020;'0000003100036135651144
756-93-1854;C;Naypyitaw;Member;Female;Panecillo;0.1;2;2/2/2019;14:05;Credit card;257021;4882-5279-3910-5184
243-55-8457;A;Yangon;Normal;Female;CÃ¡psulas dulces sueÃ±os Deliplus;3.95;10;2/27/2019;11:40;Ewallet;257022;'0000003100060310303269
458-10-8612;C;Naypyitaw;Normal;Male;Chocolate con leche NestlÃ©;0.95;7;1/20/2019;12:27;Ewallet;257023;'0000003100013053721158
501-61-1753;B;Mandalay;Normal;Female;Mojama de atÃºn superior en lonchas Ubago;1.9;6;1/3/2019;20:24;Ewallet;257024;'0000003100014969038172
235-06-8510;C;Naypyitaw;Member;Male;Refresco cola Hacendado;0.26;3;1/24/2019;20:59;Ewallet;257025;'0000003100091233788827
433-08-7822;C;Naypyitaw;Normal;Female;Cerveza negra Black 1897;2.7;7;1/5/2019;19:48;Ewallet;257020;'0000003100093443221208
361-85-2571;A;Yangon;Normal;Female;Perfilador de ojos Deliplus 06 beige;2.5;5;3/30/2019;10:18;Cash;257021;--
131-70-8179;A;Yangon;Member;Female;Aceite de coco virgen Hacendado;4.5;3;2/17/2019;16:27;Cash;257022;--
500-02-2261;C;Naypyitaw;Normal;Female;Espiral al cacao Hacendado;0.26;6;3/21/2019;17:04;Ewallet;257023;'0000003100090124585084
720-72-2436;A;Yangon;Normal;Male;MaÃ­z dulce Hacendado;0.95;4;3/2/2019;18:14;Ewallet;257024;'0000003100059545989730
702-83-5291;C;Naypyitaw;Member;Male;Preservativos natural On;3.3;9;3/27/2019;10:43;Cash;257025;--
809-69-9497;A;Yangon;Normal;Female;Cerveza de trigo 1897;0.75;10;1/19/2019;19:30;Ewallet;257020;'0000003100077488793096
449-16-6770;A;Yangon;Normal;Male;ColoraciÃ³n permanente sin amonÃ­aco Azalea 5.35 chocolate;3.5;5;2/19/2019;14:53;Credit card;257021;4659-4056-6021-4873
333-23-2632;A;Yangon;Member;Male;Medio solomillo de vacuno aå˜ojo congelado;23.37;7;3/28/2019;20:14;Cash;257022;--
489-82-1237;A;Yangon;Normal;Female;ColoraciÃ³n permanente sin amonÃ­aco Azalea 1 negro;3.5;7;1/5/2019;11:51;Credit card;257023;4731-9149-1997-7938
859-97-6048;C;Naypyitaw;Member;Male;TriÃ¡ngulos de maÃ­z con legumbres Hacendado;1;2;3/26/2019;14:13;Credit card;257024;5158-9793-8211-9150
676-10-2200;B;Mandalay;Member;Male;Zumo de manzana Hacendado;0.59;1;2/3/2019;20:13;Ewallet;257025;'0000003100062813170206
373-88-1424;C;Naypyitaw;Member;Male;Brillo de labios Hot Metal Deliplus 02;3.5;5;2/6/2019;18:44;Ewallet;257020;'0000003100023532248768
365-16-4334;B;Mandalay;Normal;Female;Palitos de pan con pimentÃ³n Anitin;1.19;8;2/24/2019;14:26;Ewallet;257021;'0000003100029041621598
503-21-4385;B;Mandalay;Member;Male;Papel de regalo estampado Bosque Verde;0.7;3;2/21/2019;12:40;Ewallet;257022;'0000003100095220189725
305-89-2768;B;Mandalay;Member;Female;Natillas sabor vainilla Hacendado;0.69;3;1/9/2019;18:43;Ewallet;257023;'0000003100031347570310
574-80-1489;B;Mandalay;Member;Female;After shave bÃ¡lsamo piel sensible Deliplus 0% alcohol ni perfume;1.95;4;2/25/2019;13:22;Ewallet;257024;'0000003100071535066678
784-08-0310;C;Naypyitaw;Member;Female;Arroz con pollo asado Hacendado ultracongelado;1.75;4;1/13/2019;13:58;Cash;257025;--
200-40-6154;B;Mandalay;Member;Male;Leche desnatada Asturiana;1.25;6;2/9/2019;11:45;Cash;257020;--
846-10-0341;A;Yangon;Normal;Female;Palmera de cacao Hacendado sin azÃºcar aÃ±adido;0.34;7;1/6/2019;11:51;Cash;257021;--
577-34-7579;C;Naypyitaw;Member;Male;Medio solomillo de vacuno aå˜ojo congelado;23.37;9;1/10/2019;17:16;Cash;257022;--
430-02-3888;B;Mandalay;Normal;Male;Sazonador al horno y microondas pollo y costillas a las hierbas provenzales Hacendado;0.95;6;2/7/2019;15:55;Cash;257023;--
867-47-1948;C;Naypyitaw;Normal;Female;NÃ©cora cocida Errigal Bay congelada;5.95;10;1/9/2019;12:07;Cash;257024;--
384-59-6655;A;Yangon;Member;Female;CafÃ© soluble cappuccino Hacendado;1.99;9;2/19/2019;15:07;Cash;257025;--
256-58-3609;C;Naypyitaw;Member;Male;Manteca corporal con aroma de coco Deliplus;4;1;3/18/2019;15:29;Cash;257020;--
324-92-3863;A;Yangon;Member;Male;Eau de toilette mujer Don Algodon;12;2;2/5/2019;18:45;Cash;257021;--
593-08-5916;A;Yangon;Normal;Female;Cerveza ClÃ¡sica Steinburg;2.76;1;3/19/2019;15:23;Credit card;257022;4308-8197-5024-9903
364-34-2972;C;Naypyitaw;Member;Male;Panecillo de 6 cereales;0.25;3;3/30/2019;20:37;Cash;257023;--
794-42-3736;B;Mandalay;Normal;Male;Vinagre de manzana Hacendado;0.69;2;1/26/2019;14:41;Credit card;257024;5416-2086-4769-2535
172-42-8274;B;Mandalay;Normal;Female;Pizza barbacoa familiar Hacendado;2.99;2;3/2/2019;18:18;Credit card;257025;4569-6833-1538-1422
558-60-5016;A;Yangon;Normal;Female;Tiras transparentes surtidas Doctor San;0.9;9;3/4/2019;15:27;Ewallet;257020;'0000003100047041588547
195-06-0432;A;Yangon;Member;Male;Toalla turbante seca pelo microfibra Deliplus;2.95;3;1/13/2019;12:55;Credit card;257021;4498-7883-8483-9951
605-03-2706;A;Yangon;Normal;Female;Yogur sabor macedonia Hacendado;0.53;3;3/25/2019;18:02;Cash;257022;--
214-30-2776;B;Mandalay;Member;Female;Gazpacho suave Hacendado;1.7;5;3/11/2019;19:44;Credit card;257023;5147-1970-6994-2599
746-04-1077;B;Mandalay;Member;Female;Fruta + leche tropical Bifrutas;1.91;10;1/1/2019;11:36;Credit card;257024;5459-3413-8936-5108
448-34-8700;B;Mandalay;Member;Male;Comida perro adulto Compy con pollo y cereales;11.75;7;2/10/2019;13:51;Ewallet;257025;'0000003100025450344449
452-04-8808;B;Mandalay;Normal;Male;Corrector fluido acciÃ³n global Deliplus 02;4;7;1/26/2019;15:17;Cash;257020;--
531-56-4728;A;Yangon;Normal;Male;Agua mineral Bronchales pequeÃ±a;0.3;3;2/11/2019;15:29;Cash;257021;--
744-82-9138;C;Naypyitaw;Normal;Male;Burger de pavo y pollo;3.52;2;2/7/2019;17:59;Cash;257022;--
883-69-1285;B;Mandalay;Member;Male;LociÃ³n corporal efecto bronceado Deliplus;2.75;2;3/6/2019;11:55;Credit card;257023;4779-5616-5885-8309
221-25-5073;A;Yangon;Normal;Female;Agua mineral Cortes;0.73;4;3/4/2019;10:39;Cash;257024;--
518-71-6847;B;Mandalay;Member;Male;Chuletas de cerdo sajonia;2.31;6;2/26/2019;15:10;Ewallet;257025;'0000003100078349486027
156-20-0370;B;Mandalay;Normal;Female;Cubo redondo 12L Bosque Verde;2.35;1;3/10/2019;18:10;Credit card;257020;5426-2826-1924-2480
151-33-7434;B;Mandalay;Normal;Female;Berlina al cacao;2;1;2/4/2019;20:43;Credit card;257021;4337-1997-2957-1386
728-47-9078;C;Naypyitaw;Member;Male;Preservativos natural On;3.3;4;1/19/2019;12:46;Cash;257022;--
809-46-1866;A;Yangon;Normal;Male;Eau de toilette hombre Pacha Ibiza 24/7;11.95;4;1/23/2019;17:44;Cash;257023;--
139-32-4183;A;Yangon;Member;Female;Pasta tiburÃ³n Hacendado;0.6;9;3/14/2019;14:19;Ewallet;257024;'0000003100013973582042
148-41-7930;C;Naypyitaw;Normal;Male;Agua mineral Bronchales mediana;3;7;1/23/2019;10:33;Cash;257025;--
189-40-5216;C;Naypyitaw;Normal;Male;Gotas de chocolate para fundir Hacendado;1.5;7;1/9/2019;11:40;Cash;257020;--
374-38-5555;B;Mandalay;Normal;Female;NÃ©cora cocida Errigal Bay congelada;5.95;5;2/7/2019;19:30;Ewallet;257021;'0000003100028253149734
764-44-8999;B;Mandalay;Normal;Female;Papel higiÃ©nico suave Bosque Verde;2.6;2;2/18/2019;14:42;Ewallet;257022;'0000003100078467018421
552-44-5977;B;Mandalay;Member;Male;Helado de horchata Hacendado;1.85;8;1/3/2019;19:08;Credit card;257023;5396-7635-9041-9578
267-62-7380;C;Naypyitaw;Member;Male;Migas Hacendado;2.1;10;3/29/2019;19:12;Ewallet;257024;'0000003100095584510137
430-53-4718;B;Mandalay;Member;Male;Cacao soluble 0% azÃºcares aÃ±adidos Cola Cao;3.49;8;1/28/2019;15:46;Credit card;257025;4982-3065-5235-3686
886-18-2897;A;Yangon;Normal;Female;CaÃ±as flexibles;1.22;5;3/22/2019;19:06;Credit card;257020;5394-1434-2674-1833
602-16-6955;B;Mandalay;Normal;Female;Bastoncillos de algodÃ³n 100% Deliplus;0.6;10;1/24/2019;18:10;Ewallet;257021;'0000003100065398802366
745-74-0715;A;Yangon;Normal;Male;Laca de uÃ±as Glitter Deliplus 944 coral;2.25;2;3/10/2019;20:46;Ewallet;257022;'0000003100016213850284
690-01-6631;B;Mandalay;Normal;Male;Aritos de surimi a la romana Pescanova ultracongelados;2.19;10;2/22/2019;18:35;Ewallet;257023;'0000003100028280214811
652-49-6720;C;Naypyitaw;Member;Female;Chupete silicona anatÃ³mico +6 a 18 meses Deliplus luminiscente;2;1;2/18/2019;11:40;Ewallet;257024;'0000003100054884510637
233-67-5758;C;Naypyitaw;Normal;Male;Pan de molde blanco rebanada gruesa Hacendado;1.12;1;1/29/2019;13:46;Ewallet;257025;'0000003100067279468968
303-96-2227;B;Mandalay;Normal;Female;ChampÃº Natural Deliplus todo tipo de cabello;1.95;10;3/2/2019;17:16;Ewallet;257020;'0000003100065051936902
727-02-1313;A;Yangon;Member;Male;Gel fijador control total fijaciÃ³n extrema Giorgi fijaciÃ³n 5;2.55;1;2/9/2019;13:22;Cash;257021;--
347-56-2442;A;Yangon;Normal;Male;Escalivada Hacendado;1.99;1;2/22/2019;15:33;Cash;257022;--
849-09-3807;A;Yangon;Member;Female;CaÃ±as flexibles;1.22;7;2/18/2019;13:28;Cash;257023;--
